FrameIndex,SystemTimeInSeconds,Frame difference,Frame Number,PinnedMemorySystemTime,PM Frame difference,,SubDataSystemTime,PinnedSystemTime,TimeDifference
5948,91.353434,0.022339,328,185.261664,0.022367,,7.953236,8.120823,-0.167587
5949,91.375775,0.022341,329,185.306373,0.044709,,7.975577,8.165532,-0.189955
5950,91.398133,0.022358,330,185.328661,0.022288,,7.997935,8.18782,-0.189885
5951,91.420478,0.022345,331,185.351025,0.022364,,8.02028,8.210184,-0.189904
5952,91.442798,0.02232,332,185.373329,0.022304,,8.0426,8.232488,-0.189888
5953,91.465155,0.022357,333,185.395681,0.022352,,8.064957,8.25484,-0.189883
5954,91.487491,0.022336,334,185.418022,0.022341,,8.087293,8.277181,-0.189888
5955,91.509815,0.022324,335,185.440364,0.022342,,8.109617,8.299523,-0.189906
5956,91.532171,0.022356,336,185.462719,0.022355,,8.131973,8.321878,-0.189905
5957,91.554496,0.022325,337,185.485066,0.022347,,8.154298,8.344225,-0.189927
5958,91.576848,0.022352,338,185.507411,0.022345,,8.17665,8.36657,-0.18992
5959,91.599208,0.02236,339,185.529728,0.022317,,8.19901,8.388887,-0.189877
5960,91.621524,0.022316,340,185.552082,0.022354,,8.221326,8.411241,-0.189915
5961,91.643875,0.022351,341,185.596768,0.044686,,8.243677,8.455927,-0.21225
5962,91.666205,0.02233,342,185.619086,0.022318,,8.266007,8.478245,-0.212238
5963,91.688548,0.022343,343,185.641431,0.022345,,8.28835,8.50059,-0.21224
5964,91.710911,0.022363,344,185.674954,0.033523,,8.310713,8.534113,-0.2234
5965,91.755565,0.044654,345,185.708501,0.033547,,8.355367,8.56766,-0.212293
5966,91.77791,0.022345,346,185.741984,0.033483,,8.377712,8.601143,-0.223431
5967,91.800245,0.022335,347,185.775469,0.033485,,8.400047,8.634628,-0.234581
5968,91.822582,0.022337,348,185.80899,0.033521,,8.422384,8.668149,-0.245765
5969,91.844929,0.022347,349,185.847856,0.038866,,8.444731,8.707015,-0.262284
5970,91.867268,0.022339,350,185.876027,0.028171,,8.46707,8.735186,-0.268116
5971,91.889603,0.022335,351,185.909519,0.033492,,8.489405,8.768678,-0.279273
5972,91.911942,0.022339,352,185.943074,0.033555,,8.511744,8.802233,-0.290489
5973,91.934292,0.02235,353,185.976577,0.033503,,8.534094,8.835736,-0.301642
5974,91.956626,0.022334,354,186.010072,0.033495,,8.556428,8.869231,-0.312803
5975,91.978972,0.022346,355,186.043555,0.033483,,8.578774,8.902714,-0.32394
5976,92.001314,0.022342,356,186.077087,0.033532,,8.601116,8.936246,-0.33513
5977,92.023646,0.022332,357,186.110598,0.033511,,8.623448,8.969757,-0.346309
5978,92.045986,0.02234,358,186.144082,0.033484,,8.645788,9.003241,-0.357453
5979,92.068332,0.022346,359,186.1776,0.033518,,8.668134,9.036759,-0.368625
5980,92.090678,0.022346,360,186.211104,0.033504,,8.69048,9.070263,-0.379783
5981,92.113021,0.022343,361,186.244615,0.033511,,8.712823,9.103774,-0.390951
5982,92.13536,0.022339,362,186.278126,0.033511,,8.735162,9.137285,-0.402123
5983,92.157709,0.022349,363,186.31164,0.033514,,8.757511,9.170799,-0.413288
5984,92.180067,0.022358,364,186.34516,0.03352,,8.779869,9.204319,-0.42445
5985,92.202375,0.022308,365,186.378683,0.033523,,8.802177,9.237842,-0.435665
5986,92.224767,0.022392,366,186.412242,0.033559,,8.824569,9.271401,-0.446832
5987,92.247116,0.022349,367,186.445711,0.033469,,8.846918,9.30487,-0.457952
5988,92.269468,0.022352,368,186.468053,0.022342,,8.86927,9.327212,-0.457942
5989,92.291747,0.022279,369,186.490435,0.022382,,8.891549,9.349594,-0.458045
5990,92.314111,0.022364,370,186.512753,0.022318,,8.913913,9.371912,-0.457999
5991,92.336418,0.022307,371,186.535052,0.022299,,8.93622,9.394211,-0.457991
5992,92.35876,0.022342,372,186.557418,0.022366,,8.958562,9.416577,-0.458015
5993,92.381118,0.022358,373,186.579732,0.022314,,8.98092,9.438891,-0.457971
5994,92.403446,0.022328,374,186.602071,0.022339,,9.003248,9.46123,-0.457982
5995,92.425809,0.022363,375,186.624462,0.022391,,9.025611,9.483621,-0.45801
5996,92.448122,0.022313,376,186.646757,0.022295,,9.047924,9.505916,-0.457992
5997,92.470486,0.022364,377,186.669097,0.02234,,9.070288,9.528256,-0.457968
5998,92.492807,0.022321,378,186.691462,0.022365,,9.092609,9.550621,-0.458012
5999,92.515176,0.022369,379,186.713783,0.022321,,9.114978,9.572942,-0.457964
6000,92.537486,0.02231,380,186.736121,0.022338,,9.137288,9.59528,-0.457992
6001,92.559827,0.022341,381,186.758456,0.022335,,9.159629,9.617615,-0.457986
6002,92.582237,0.02241,382,186.780792,0.022336,,9.182039,9.639951,-0.457912
6003,92.604516,0.022279,383,186.803153,0.022361,,9.204318,9.662312,-0.457994
6004,92.626841,0.022325,384,186.825492,0.022339,,9.226643,9.684651,-0.458008
6005,92.649208,0.022367,385,186.847816,0.022324,,9.24901,9.706975,-0.457965
6006,92.671538,0.02233,386,186.870176,0.02236,,9.27134,9.729335,-0.457995
6007,92.693883,0.022345,387,186.892541,0.022365,,9.293685,9.7517,-0.458015
6008,92.716228,0.022345,388,186.914839,0.022298,,9.31603,9.773998,-0.457968
6009,92.738554,0.022326,389,186.937181,0.022342,,9.338356,9.79634,-0.457984
6010,92.760898,0.022344,390,186.959525,0.022344,,9.3607,9.818684,-0.457984
6011,92.783243,0.022345,391,186.981883,0.022358,,9.383045,9.841042,-0.457997
6012,92.805574,0.022331,392,187.00422,0.022337,,9.405376,9.863379,-0.458003
6013,92.827907,0.022333,393,187.026542,0.022322,,9.427709,9.885701,-0.457992
6014,92.850257,0.02235,394,187.048909,0.022367,,9.450059,9.908068,-0.458009
6015,92.872597,0.02234,395,187.071222,0.022313,,9.472399,9.930381,-0.457982
6016,92.894928,0.022331,396,187.093607,0.022385,,9.49473,9.952766,-0.458036
6017,92.917277,0.022349,397,187.115922,0.022315,,9.517079,9.975081,-0.458002
6018,92.939649,0.022372,398,187.138247,0.022325,,9.539451,9.997406,-0.457955
6019,92.961949,0.0223,399,187.160579,0.022332,,9.561751,10.019738,-0.457987
6020,92.984298,0.022349,400,187.182956,0.022377,,9.5841,10.042115,-0.458015
6021,93.006636,0.022338,401,187.205286,0.02233,,9.606438,10.064445,-0.458007
6022,93.028972,0.022336,402,187.227607,0.022321,,9.628774,10.086766,-0.457992
6023,93.051313,0.022341,403,187.249947,0.02234,,9.651115,10.109106,-0.457991
6024,93.062491,0.011178,404,187.272308,0.022361,,9.662293,10.131467,-0.469174
6025,93.073668,0.011177,405,187.294661,0.022353,,9.67347,10.15382,-0.48035
6026,93.084825,0.011157,406,187.317025,0.022364,,9.684627,10.176184,-0.491557
6027,93.10717,0.022345,407,187.339311,0.022286,,9.706972,10.19847,-0.491498
6028,93.118338,0.011168,408,187.36165,0.022339,,9.71814,10.220809,-0.502669
6029,93.129514,0.011176,409,187.384003,0.022353,,9.729316,10.243162,-0.513846
6030,93.151854,0.02234,410,187.406329,0.022326,,9.751656,10.265488,-0.513832
6031,93.163021,0.011167,411,187.428667,0.022338,,9.762823,10.287826,-0.525003
6032,93.174189,0.011168,412,187.451015,0.022348,,9.773991,10.310174,-0.536183
6033,93.196529,0.02234,413,187.473378,0.022363,,9.796331,10.332537,-0.536206
6034,93.207761,0.011232,414,187.495715,0.022337,,9.807563,10.354874,-0.547311
6035,93.219845,0.012084,415,187.518058,0.022343,,9.819647,10.377217,-0.55757
6036,93.252386,0.032541,416,187.540404,0.022346,,9.852188,10.399563,-0.547375
6037,93.263553,0.011167,417,187.562743,0.022339,,9.863355,10.421902,-0.558547
6038,93.274728,0.011175,418,187.58508,0.022337,,9.87453,10.444239,-0.569709
6039,93.285885,0.011157,419,187.607462,0.022382,,9.885687,10.466621,-0.580934
6040,93.308232,0.022347,420,187.62976,0.022298,,9.908034,10.488919,-0.580885
6041,93.319468,0.011236,421,187.652104,0.022344,,9.91927,10.511263,-0.591993
6042,93.330567,0.011099,422,187.674421,0.022317,,9.930369,10.53358,-0.603211
6043,93.352909,0.022342,423,187.696762,0.022341,,9.952711,10.555921,-0.60321
6044,93.364152,0.011243,424,187.719109,0.022347,,9.963954,10.578268,-0.614314
6045,93.37525,0.011098,425,187.730288,0.011179,,9.975052,10.589447,-0.614395
6046,93.397598,0.022348,426,187.741478,0.01119,,9.9974,10.600637,-0.603237
6047,93.408766,0.011168,427,187.752612,0.011134,,10.008568,10.611771,-0.603203
6048,93.419982,0.011216,428,187.77497,0.022358,,10.019784,10.634129,-0.614345
6049,93.442296,0.022314,429,187.786143,0.011173,,10.042098,10.645302,-0.603204
6050,93.453454,0.011158,430,187.79735,0.011207,,10.053256,10.656509,-0.603253
6051,93.475809,0.022355,431,187.819632,0.022282,,10.075611,10.678791,-0.60318
6052,93.486957,0.011148,432,187.83082,0.011188,,10.086759,10.689979,-0.60322
6053,93.498186,0.011229,433,187.85316,0.02234,,10.097988,10.712319,-0.614331
6054,93.520474,0.022288,434,187.875485,0.022325,,10.120276,10.734644,-0.614368
6055,93.531653,0.011179,435,187.886661,0.011176,,10.131455,10.74582,-0.614365
6056,93.554054,0.022401,436,187.897818,0.011157,,10.153856,10.756977,-0.603121
6057,93.565149,0.011095,437,187.909047,0.011229,,10.164951,10.768206,-0.603255
6058,93.609832,0.044683,438,187.931328,0.022281,,10.209634,10.790487,-0.580853
6059,93.632187,0.022355,439,187.942511,0.011183,,10.231989,10.80167,-0.569681
6060,93.654535,0.022348,440,187.964872,0.022361,,10.254337,10.824031,-0.569694
6061,93.676896,0.022361,441,187.976013,0.011141,,10.276698,10.835172,-0.558474
6062,93.699201,0.022305,442,187.998365,0.022352,,10.299003,10.857524,-0.558521
6063,93.721533,0.022332,443,188.009531,0.011166,,10.321335,10.86869,-0.547355
6064,93.743883,0.02235,444,188.0207,0.011169,,10.343685,10.879859,-0.536174
6065,93.766216,0.022333,445,188.04304,0.02234,,10.366018,10.902199,-0.536181
6066,93.788553,0.022337,446,188.054207,0.011167,,10.388355,10.913366,-0.525011
6067,93.810899,0.022346,447,188.076574,0.022367,,10.410701,10.935733,-0.525032
6068,93.833239,0.02234,448,188.087744,0.01117,,10.433041,10.946903,-0.513862
6069,93.855601,0.022362,449,188.098884,0.01114,,10.455403,10.958043,-0.50264
6070,93.877918,0.022317,450,188.121233,0.022349,,10.47772,10.980392,-0.502672
6071,93.900268,0.02235,451,188.132414,0.011181,,10.50007,10.991573,-0.491503
6072,93.922598,0.02233,452,188.154764,0.02235,,10.5224,11.013923,-0.491523
6073,93.944941,0.022343,453,188.177084,0.02232,,10.544743,11.036243,-0.4915
6074,93.967274,0.022333,454,188.199421,0.022337,,10.567076,11.05858,-0.491504
6075,93.989617,0.022343,455,188.221786,0.022365,,10.589419,11.080945,-0.491526
6076,94.011963,0.022346,456,188.244121,0.022335,,10.611765,11.10328,-0.491515
6077,94.034304,0.022341,457,188.266452,0.022331,,10.634106,11.125611,-0.491505
6078,94.056645,0.022341,458,188.288841,0.022389,,10.656447,11.148,-0.491553
6079,94.07898,0.022335,459,188.311126,0.022285,,10.678782,11.170285,-0.491503
6080,94.101326,0.022346,460,188.33351,0.022384,,10.701128,11.192669,-0.491541
6081,94.112494,0.011168,461,188.355821,0.022311,,10.712296,11.21498,-0.502684
6082,94.12366,0.011166,462,188.378151,0.02233,,10.723462,11.23731,-0.513848
6083,94.145999,0.022339,463,188.400521,0.02237,,10.745801,11.25968,-0.513879
6084,94.157183,0.011184,464,188.422853,0.022332,,10.756985,11.282012,-0.525027
6085,94.168343,0.01116,465,188.445174,0.022321,,10.768145,11.304333,-0.536188
6086,94.179519,0.011176,466,188.467509,0.022335,,10.779321,11.326668,-0.547347
6087,94.19068,0.011161,467,188.489869,0.02236,,10.790482,11.349028,-0.558546
6088,94.201858,0.011178,468,188.51225,0.022381,,10.80166,11.371409,-0.569749
6089,94.21303,0.011172,469,188.53456,0.02231,,10.812832,11.393719,-0.580887
6090,94.235371,0.022341,470,188.55689,0.02233,,10.835173,11.416049,-0.580876
6091,94.246538,0.011167,471,188.579273,0.022383,,10.84634,11.438432,-0.592092
6092,94.257744,0.011206,472,188.601601,0.022328,,10.857546,11.46076,-0.603214
6093,94.268881,0.011137,473,188.623894,0.022293,,10.868683,11.483053,-0.61437
6094,94.280044,0.011163,474,188.64625,0.022356,,10.879846,11.505409,-0.625563
6095,94.302386,0.022342,475,188.668612,0.022362,,10.902188,11.527771,-0.625583
6096,94.313559,0.011173,476,188.690974,0.022362,,10.913361,11.550133,-0.636772
6097,94.324723,0.011164,477,188.702084,0.01111,,10.924525,11.561243,-0.636718
6098,94.335897,0.011174,478,188.724432,0.022348,,10.935699,11.583591,-0.647892
6099,94.347076,0.011179,479,188.735597,0.011165,,10.946878,11.594756,-0.647878
6100,94.358237,0.011161,480,188.746765,0.011168,,10.958039,11.605924,-0.647885
6101,94.380601,0.022364,481,188.75793,0.011165,,10.980403,11.617089,-0.636686
6102,94.391764,0.011163,482,188.769108,0.011178,,10.991566,11.628267,-0.636701
6103,94.402949,0.011185,483,188.780295,0.011187,,11.002751,11.639454,-0.636703
6104,94.414142,0.011193,484,188.791441,0.011146,,11.013944,11.6506,-0.636656
6105,94.425264,0.011122,485,188.813832,0.022391,,11.025066,11.672991,-0.647925
6106,94.458794,0.03353,486,188.824965,0.011133,,11.058596,11.684124,-0.625528
6107,94.469938,0.011144,487,188.836123,0.011158,,11.06974,11.695282,-0.625542
6108,94.481133,0.011195,488,188.847303,0.01118,,11.080935,11.706462,-0.625527
6109,94.492291,0.011158,489,188.858475,0.011172,,11.092093,11.717634,-0.625541
6110,94.503452,0.011161,490,188.880836,0.022361,,11.103254,11.739995,-0.636741
6111,94.514626,0.011174,491,188.891985,0.011149,,11.114428,11.751144,-0.636716
6112,94.525796,0.01117,492,188.903148,0.011163,,11.125598,11.762307,-0.636709
6113,94.548156,0.02236,493,188.914314,0.011166,,11.147958,11.773473,-0.625515
6114,94.5593,0.011144,494,188.925491,0.011177,,11.159102,11.78465,-0.625548
6115,94.570477,0.011177,495,188.936658,0.011167,,11.170279,11.795817,-0.625538
6116,94.581703,0.011226,496,188.959009,0.022351,,11.181505,11.818168,-0.636663
6117,94.592826,0.011123,497,188.970165,0.011156,,11.192628,11.829324,-0.636696
6118,94.603986,0.01116,498,188.981353,0.011188,,11.203788,11.840512,-0.636724
6119,94.626377,0.022391,499,188.992527,0.011174,,11.226179,11.851686,-0.625507
6120,94.637507,0.01113,500,189.014892,0.022365,,11.237309,11.874051,-0.636742
6121,94.648665,0.011158,501,189.026025,0.011133,,11.248467,11.885184,-0.636717
6122,94.65986,0.011195,502,189.037188,0.011163,,11.259662,11.896347,-0.636685
6123,94.68219,0.02233,503,189.048357,0.011169,,11.281992,11.907516,-0.625524
6124,94.704516,0.022326,504,189.059538,0.011181,,11.304318,11.918697,-0.614379
6125,94.726874,0.022358,505,189.070703,0.011165,,11.326676,11.929862,-0.603186
6126,94.749224,0.02235,506,189.093044,0.022341,,11.349026,11.952203,-0.603177
6127,94.771546,0.022322,507,189.104209,0.011165,,11.371348,11.963368,-0.59202
6128,94.793913,0.022367,508,189.115395,0.011186,,11.393715,11.974554,-0.580839
6129,94.816228,0.022315,509,189.126556,0.011161,,11.41603,11.985715,-0.569685
6130,94.838564,0.022336,510,189.14889,0.022334,,11.438366,12.008049,-0.569683
6131,94.860913,0.022349,511,189.160125,0.011235,,11.460715,12.019284,-0.558569
6132,94.883245,0.022332,512,189.171239,0.011114,,11.483047,12.030398,-0.547351
6133,94.905608,0.022363,513,189.193587,0.022348,,11.50541,12.052746,-0.547336
6134,94.927928,0.02232,514,189.204747,0.01116,,11.52773,12.063906,-0.536176
6135,94.950288,0.02236,515,189.215982,0.011235,,11.55009,12.075141,-0.525051
6136,94.972615,0.022327,516,189.238264,0.022282,,11.572417,12.097423,-0.525006
6137,94.994971,0.022356,517,189.260599,0.022335,,11.594773,12.119758,-0.524985
6138,95.017283,0.022312,518,189.282935,0.022336,,11.617085,12.142094,-0.525009
6139,95.039625,0.022342,519,189.305281,0.022346,,11.639427,12.16444,-0.525013
6140,95.061964,0.022339,520,189.327621,0.02234,,11.661766,12.18678,-0.525014
6141,95.084302,0.022338,521,189.349958,0.022337,,11.684104,12.209117,-0.525013
6142,95.106643,0.022341,522,189.372303,0.022345,,11.706445,12.231462,-0.525017
6143,95.128991,0.022348,523,189.39464,0.022337,,11.728793,12.253799,-0.525006
6144,95.151337,0.022346,524,189.416982,0.022342,,11.751139,12.276141,-0.525002
6145,95.173668,0.022331,525,189.439319,0.022337,,11.77347,12.298478,-0.525008
6146,95.184839,0.011171,526,189.461655,0.022336,,11.784641,12.320814,-0.536173
6147,95.196012,0.011173,527,189.483999,0.022344,,11.795814,12.343158,-0.547344
6148,95.207202,0.01119,528,189.506349,0.02235,,11.807004,12.365508,-0.558504
6149,95.229526,0.022324,529,189.528679,0.02233,,11.829328,12.387838,-0.55851
6150,95.240696,0.01117,530,189.551019,0.02234,,11.840498,12.410178,-0.56968
6151,95.274208,0.033512,531,189.57336,0.022341,,11.87401,12.432519,-0.558509
6152,95.285369,0.011161,532,189.595707,0.022347,,11.885171,12.454866,-0.569695
6153,95.296549,0.01118,533,189.618064,0.022357,,11.896351,12.477223,-0.580872
6154,95.307716,0.011167,534,189.640394,0.02233,,11.907518,12.499553,-0.592035
6155,95.330057,0.022341,535,189.662724,0.02233,,11.929859,12.521883,-0.592024
6156,95.341231,0.011174,536,189.685063,0.022339,,11.941033,12.544222,-0.603189
6157,95.363567,0.022336,537,189.707411,0.022348,,11.963369,12.56657,-0.603201
6158,95.374742,0.011175,538,189.729774,0.022363,,11.974544,12.588933,-0.614389
6159,95.397103,0.022361,539,189.752095,0.022321,,11.996905,12.611254,-0.614349
6160,95.408253,0.01115,540,189.763308,0.011213,,12.008055,12.622467,-0.614412
6161,95.419425,0.011172,541,189.774478,0.01117,,12.019227,12.633637,-0.61441
6162,95.441755,0.02233,542,189.785604,0.011126,,12.041557,12.644763,-0.603206
6163,95.452923,0.011168,543,189.807945,0.022341,,12.052725,12.667104,-0.614379
6164,95.464101,0.011178,544,189.8303,0.022355,,12.063903,12.689459,-0.625556
6165,95.486444,0.022343,545,189.841455,0.011155,,12.086246,12.700614,-0.614368
6166,95.497611,0.011167,546,189.852622,0.011167,,12.097413,12.711781,-0.614368
6167,95.520007,0.022396,547,189.863787,0.011165,,12.119809,12.722946,-0.603137
6168,95.531129,0.011122,548,189.886132,0.022345,,12.130931,12.745291,-0.61436
6169,95.542289,0.01116,549,189.897306,0.011174,,12.142091,12.756465,-0.614374
6170,95.564628,0.022339,550,189.908467,0.011161,,12.16443,12.767626,-0.603196
6171,95.575809,0.011181,551,189.930818,0.022351,,12.175611,12.789977,-0.614366
6172,95.586981,0.011172,552,189.941994,0.011176,,12.186783,12.801153,-0.61437
6173,95.60931,0.022329,553,189.953147,0.011153,,12.209112,12.812306,-0.603194
6174,95.631664,0.022354,554,189.975503,0.022356,,12.231466,12.834662,-0.603196
6175,95.642845,0.011181,555,189.986675,0.011172,,12.242647,12.845834,-0.603187
6176,95.653991,0.011146,556,189.997894,0.011219,,12.253793,12.857053,-0.60326
6177,95.665171,0.01118,557,190.020184,0.02229,,12.264973,12.879343,-0.61437
6178,95.687521,0.02235,558,190.031351,0.011167,,12.287323,12.89051,-0.603187
6179,95.709853,0.022332,559,190.042526,0.011175,,12.309655,12.901685,-0.59203
6180,95.732187,0.022334,560,190.064853,0.022327,,12.331989,12.924012,-0.592023
6181,95.754574,0.022387,561,190.076031,0.011178,,12.354376,12.93519,-0.580814
6182,95.776878,0.022304,562,190.098371,0.02234,,12.37668,12.95753,-0.58085
6183,95.799214,0.022336,563,190.109539,0.011168,,12.399016,12.968698,-0.569682
6184,95.821551,0.022337,564,190.120705,0.011166,,12.421353,12.979864,-0.558511
6185,95.843888,0.022337,565,190.154227,0.033522,,12.44369,13.013386,-0.569696
6186,95.866285,0.022397,566,190.165385,0.011158,,12.466087,13.024544,-0.558457
6187,95.888578,0.022293,567,190.176564,0.011179,,12.48838,13.035723,-0.547343
6188,95.910912,0.022334,568,190.202075,0.025511,,12.510714,13.061234,-0.55052
6189,95.933254,0.022342,569,190.211396,0.009321,,12.533056,13.070555,-0.537499
6190,95.955599,0.022345,570,190.221242,0.009846,,12.555401,13.080401,-0.525
6191,95.977935,0.022336,571,190.24358,0.022338,,12.577737,13.102739,-0.525002
6192,96.000269,0.022334,572,190.265917,0.022337,,12.600071,13.125076,-0.525005
6193,96.022614,0.022345,573,190.288282,0.022365,,12.622416,13.147441,-0.525025
6194,96.04495,0.022336,574,190.310602,0.02232,,12.644752,13.169761,-0.525009
6195,96.067316,0.022366,575,190.333002,0.0224,,12.667118,13.192161,-0.525043
6196,96.089641,0.022325,576,190.355285,0.022283,,12.689443,13.214444,-0.525001
6197,96.111986,0.022345,577,190.377632,0.022347,,12.711788,13.236791,-0.525003
6198,96.134308,0.022322,578,190.399997,0.022365,,12.73411,13.259156,-0.525046
6199,96.156655,0.022347,579,190.422336,0.022339,,12.756457,13.281495,-0.525038
6200,96.179005,0.02235,580,190.44464,0.022304,,12.778807,13.303799,-0.524992
6201,96.201332,0.022327,581,190.466983,0.022343,,12.801134,13.326142,-0.525008
6202,96.212533,0.011201,582,190.489351,0.022368,,12.812335,13.34851,-0.536175
6203,96.223697,0.011164,583,190.511662,0.022311,,12.823499,13.370821,-0.547322
6204,96.234852,0.011155,584,190.53401,0.022348,,12.834654,13.393169,-0.558515
6205,96.246017,0.011165,585,190.556358,0.022348,,12.845819,13.415517,-0.569698
6206,96.268356,0.022339,586,190.57869,0.022332,,12.868158,13.437849,-0.569691
6207,96.279531,0.011175,587,190.601066,0.022376,,12.879333,13.460225,-0.580892
6208,96.301871,0.02234,588,190.623381,0.022315,,12.901673,13.48254,-0.580867
